offset	total	subst	del	ins
115	2503868	82	1469	725	
116	2493442	91	1534	715	
117	2482776	88	1471	689	
118	2472240	93	1548	717	
119	2461409	89	1514	634	
120	2450710	95	1506	723	
121	2439712	100	1588	673	
122	2428716	107	1520	710	
123	2417574	91	1434	693	
124	2406163	98	1508	688	
125	2394771	95	1459	632	
126	2383163	102	1474	660	
127	2371448	90	1528	731	
128	2359876	85	1526	677	
129	2347907	121	1544	618	
130	2335846	96	1478	680	
131	2323597	81	1583	619	
132	2311246	103	1445	716	
133	2298799	104	1469	680	
134	2286263	94	1474	682	
135	2273551	98	1363	634	
136	2261119	101	1473	605	
137	2248537	79	1460	650	
138	2235521	93	1441	606	
139	2222568	89	1480	623	
140	2209633	101	1419	592	
141	2196357	82	1422	613	
142	2183118	91	1362	620	
143	2169877	95	1399	632	
144	2156331	102	1352	629	
145	2142665	98	1413	601	
146	2129003	104	1396	639	
147	2115293	103	1345	597	
148	2101627	122	1400	621	
149	2088012	117	1366	581	
150	2074140	118	1304	596	
151	2060431	110	1374	614	
152	2046598	104	1399	630	
153	2032668	120	1389	603	
154	2018731	104	1364	662	
155	2004827	105	1254	614	
156	1990884	111	1315	586	
157	1976984	103	1302	573	
158	1963017	105	1336	598	
159	1948964	106	1315	624	
160	1934876	101	1259	577	
161	1920590	95	1279	572	
162	1906168	98	1258	578	
163	1891977	123	1287	542	
164	1877813	71	1234	564	
165	1863481	120	1203	589	
166	1849159	120	1295	551	
167	1834966	129	1150	621	
168	1820565	119	1192	601	
169	1806233	123	1129	581	
170	1791748	123	1204	538	
171	1777130	112	1185	535	
172	1762572	102	1182	590	
173	1747872	112	1129	574	
174	1732967	107	1204	470	
175	1717969	108	1151	541	
176	1703240	111	1102	528	
177	1688342	144	1168	559	
178	1673357	109	1159	521	
179	1658494	134	1081	550	
180	1643493	135	1136	540	
181	1628311	108	1039	538	
182	1613260	114	1025	536	
183	1597896	113	1129	530	
184	1582423	148	1069	567	
185	1566866	133	1094	515	
186	1551043	139	1016	537	
187	1535379	133	995	519	
188	1519509	123	1018	548	
189	1503190	137	998	485	
190	1486929	135	983	486	
191	1470461	115	989	507	
192	1453730	138	962	517	
193	1436921	125	977	560	
194	1420042	151	903	517	
195	1402646	142	918	511	
196	1385148	141	915	521	
197	1367292	161	997	442	
198	1349574	132	889	535	
199	1331392	157	920	502	
200	1313171	142	891	547	
201	1294499	129	853	455	
202	1275539	153	847	488	
203	1256114	158	849	504	
204	1236859	149	840	485	
205	1216755	154	830	467	
206	1196480	163	715	470	
207	1175839	123	733	450	
208	1154869	141	770	454	
209	1133706	135	761	468	
210	1112337	143	741	425	
211	1090516	142	677	455	
212	1068324	136	636	419	
213	1045609	157	648	432	
214	1022657	132	653	397	
215	999498	131	665	391	
216	976113	154	612	385	
217	952359	142	551	392	
218	928201	137	529	428	
219	903978	124	533	391	
220	879296	149	482	381	
221	854420	141	485	337	
222	829446	139	452	350	
223	803900	120	438	340	
224	778418	129	447	327	
225	752378	114	418	336	
226	725837	141	412	324	
227	699576	111	406	287	
228	673025	100	378	308	
229	646197	120	365	293	
230	619514	96	329	267	
231	592348	97	331	282	
232	565035	78	305	262	
233	537841	100	237	231	
234	510570	84	254	240	
235	483049	72	222	213	
236	455621	84	201	181	
237	428372	63	216	209	
238	401786	61	173	190	
239	375178	65	153	166	
240	349356	59	145	148	
241	323885	50	133	133	
242	298972	34	117	129	
243	274811	51	102	100	
244	251694	34	84	86	
245	229412	35	97	81	
246	208160	36	65	64	
247	188063	34	62	75	
248	169183	23	56	60	
249	151606	19	40	72	
250	134891	25	31	44	
251	119468	15	28	36	
252	105363	15	26	36	
253	92320	9	21	32	
254	80213	12	20	26	
255	69368	6	13	17	
256	59554	5	14	18	
257	50914	12	12	17	
258	43082	3	12	13	
259	36277	9	8	11	
260	30412	4	8	6	
261	25405	1	1	7	
262	20895	1	5	4	
263	17130	2	2	5	
264	13914	1	3	4	
265	11333	0	2	1	
266	9032	1	0	2	
267	7156	0	2	2	
268	5621	0	0	1	
269	4386	0	0	1	
270	3360	0	0	0	
271	2526	0	0	1	
272	1882	0	0	0	
273	1392	0	0	0	
274	1018	0	0	0	
275	744	0	0	1	
276	535	0	0	0	
277	388	0	0	0	
278	283	0	0	0	
279	200	0	0	0	
280	155	0	0	0	
281	103	0	0	0	
282	67	0	0	0	
283	48	0	0	0	
284	38	0	0	0	
285	27	0	0	0	
286	21	0	0	0	
287	18	0	0	0	
288	14	0	0	0	
289	11	0	0	0	
290	11	0	0	0	
291	8	0	0	0	
292	6	0	0	0	
293	6	0	0	0	
294	6	0	0	0	
295	4	0	0	0	
296	3	0	0	0	
297	3	0	0	0	
298	3	0	0	0	
299	2	0	0	0	
300	2	0	0	0	
301	1	0	0	0	
302	1	0	0	0	
303	1	0	0	0	
304	1	0	0	0	
305	1	0	0	0	
