offset	total	subst	del	ins
101	1986034	155	936	474	
102	1980703	161	910	504	
103	1975354	161	966	528	
104	1969852	172	1025	468	
105	1964439	162	976	509	
106	1959016	165	973	503	
107	1953516	183	964	469	
108	1947955	194	935	495	
109	1942282	179	966	514	
110	1936590	207	980	496	
111	1930927	197	942	546	
112	1925139	189	946	515	
113	1919390	176	911	477	
114	1913556	180	1004	469	
115	1907690	202	1005	495	
116	1901804	163	1016	518	
117	1895792	181	906	540	
118	1889823	176	985	507	
119	1883880	180	951	470	
120	1877816	208	958	508	
121	1871793	192	1026	506	
122	1865738	197	988	531	
123	1859722	203	935	512	
124	1853561	202	957	526	
125	1847584	179	978	543	
126	1841633	193	943	554	
127	1835505	208	954	599	
128	1829374	185	961	480	
129	1823327	200	930	523	
130	1817225	228	1025	528	
131	1811229	204	905	514	
132	1805195	217	948	535	
133	1799146	199	948	538	
134	1793197	207	1009	537	
135	1787057	210	911	540	
136	1781069	230	995	521	
137	1774992	197	1033	518	
138	1768976	233	912	536	
139	1762904	226	885	550	
140	1756748	225	983	594	
141	1750725	207	966	563	
142	1744766	237	951	558	
143	1738838	225	921	575	
144	1732793	217	960	605	
145	1726708	234	965	633	
146	1720852	251	950	592	
147	1714943	194	949	616	
148	1708961	239	931	616	
149	1702980	226	983	615	
150	1696869	219	961	591	
151	1690630	231	865	582	
152	1684635	217	956	571	
153	1678561	244	939	623	
154	1672376	250	956	593	
155	1666330	244	917	556	
156	1660285	261	981	606	
157	1654120	225	935	616	
158	1647832	245	936	623	
159	1641609	267	940	589	
160	1635151	248	968	597	
161	1628868	217	1001	688	
162	1622333	263	927	605	
163	1615839	269	953	581	
164	1609349	286	943	606	
165	1602781	248	914	609	
166	1596189	289	938	640	
167	1589777	251	903	589	
168	1583258	269	910	656	
169	1576373	271	979	648	
170	1569790	284	972	609	
171	1562872	307	941	628	
172	1556015	269	913	650	
173	1549226	279	915	652	
174	1542296	295	955	613	
175	1535532	285	952	648	
176	1528685	273	942	635	
177	1521688	286	938	666	
178	1514780	281	896	673	
179	1507708	290	950	628	
180	1500856	298	932	629	
181	1493778	287	937	634	
182	1486667	277	911	603	
183	1479532	282	920	639	
184	1472484	292	894	686	
185	1465404	276	887	635	
186	1458344	272	907	627	
187	1451434	289	890	644	
188	1444482	285	851	652	
189	1437461	294	917	687	
190	1430336	290	915	599	
191	1423385	295	958	652	
192	1416343	265	883	679	
193	1409335	284	917	653	
194	1402272	320	931	679	
195	1395091	303	901	657	
196	1387916	275	891	676	
197	1380895	299	890	722	
198	1373742	339	910	647	
199	1366605	317	878	663	
200	1359549	315	845	692	
201	1352435	347	895	715	
202	1345495	289	876	665	
203	1338568	307	876	659	
204	1331502	318	840	713	
205	1324511	312	901	688	
206	1317586	356	828	644	
207	1310378	312	901	685	
208	1303392	356	844	743	
209	1296367	348	835	697	
210	1289355	303	856	702	
211	1282235	335	881	720	
212	1275145	319	876	679	
213	1267913	312	849	716	
214	1260562	379	800	743	
215	1253188	374	832	658	
216	1245642	348	835	678	
217	1238191	360	816	757	
218	1230624	361	807	706	
219	1223060	368	825	704	
220	1215372	381	776	721	
221	1207313	350	853	699	
222	1199394	346	792	706	
223	1191035	356	871	768	
224	1182666	347	788	734	
225	1174112	361	779	742	
226	1165618	344	826	731	
227	1156733	359	802	721	
228	1147732	340	781	711	
229	1138496	363	810	729	
230	1128952	344	813	691	
231	1119114	358	776	723	
232	1109319	369	759	716	
233	1099324	371	788	717	
234	1088988	345	751	744	
235	1078488	373	745	735	
236	1067772	404	814	721	
237	1056531	353	766	765	
238	1045286	357	731	693	
239	1033705	361	720	694	
240	1021801	353	695	736	
241	1009847	340	714	703	
242	997615	336	671	715	
243	985152	419	725	703	
244	972573	368	644	684	
245	959509	353	631	726	
246	946414	334	650	677	
247	932972	336	666	659	
248	919200	335	650	702	
249	905449	318	684	700	
250	891639	360	596	668	
251	877437	333	623	611	
252	862853	344	595	598	
253	848249	372	606	599	
254	833493	358	603	640	
255	818597	346	583	672	
256	803244	352	589	641	
257	787843	291	566	624	
258	772237	331	574	591	
259	756662	304	515	633	
260	740668	334	519	597	
261	724953	297	537	588	
262	708896	320	516	559	
263	692753	284	476	572	
264	676620	320	461	598	
265	660545	283	472	545	
266	644141	305	502	550	
267	627825	283	419	468	
268	611584	274	437	498	
269	595041	276	406	474	
270	578835	281	401	481	
271	562707	247	425	507	
272	546615	234	340	430	
273	530727	226	374	481	
274	514581	245	359	432	
275	498563	235	351	408	
276	482757	220	361	418	
277	467169	193	321	408	
278	451751	184	326	373	
279	436432	184	317	410	
280	421327	178	284	331	
281	406459	186	256	340	
282	391513	161	271	349	
283	377123	162	239	343	
284	362616	184	252	296	
285	348177	168	232	311	
286	333817	145	250	313	
287	319654	161	239	261	
288	305732	131	212	266	
289	291962	135	204	289	
290	278705	131	199	259	
291	265665	123	162	215	
292	252646	125	179	213	
293	240244	110	167	221	
294	227869	113	158	202	
295	215805	93	124	208	
296	203880	93	126	163	
297	192250	102	117	162	
298	181259	73	128	152	
299	170473	77	108	149	
300	160112	77	84	146	
301	149997	60	87	135	
302	140301	53	78	127	
303	131044	60	66	113	
304	122178	50	69	102	
305	113644	53	67	72	
306	105563	32	65	72	
307	97705	32	56	84	
308	90252	33	56	90	
309	83139	30	48	88	
310	76417	34	51	56	
311	70114	35	39	53	
312	63980	24	37	64	
313	58255	22	28	39	
314	52987	17	36	36	
315	48088	21	32	42	
316	43378	14	17	28	
317	39204	22	25	24	
318	35139	11	19	21	
319	31437	16	23	22	
320	27929	10	12	18	
321	24808	9	17	21	
322	21923	7	10	15	
323	19269	7	4	12	
324	16807	7	8	8	
325	14559	6	3	7	
326	12635	1	6	9	
327	10925	5	3	3	
328	9354	2	6	8	
329	7987	1	4	5	
330	6809	1	1	2	
331	5768	0	1	2	
332	4814	1	2	7	
333	3986	2	1	3	
334	3326	0	0	2	
335	2702	0	3	1	
336	2209	1	1	2	
337	1802	0	0	1	
338	1465	1	0	0	
339	1188	0	0	0	
340	946	0	0	0	
341	754	0	0	0	
342	600	0	0	0	
343	472	0	0	0	
344	392	0	0	0	
345	306	0	0	0	
346	260	0	0	0	
347	219	0	0	0	
348	170	0	0	0	
349	132	0	0	0	
350	100	0	0	0	
351	78	0	0	0	
352	61	0	0	0	
353	50	0	0	0	
354	44	0	0	0	
355	38	0	0	0	
356	33	0	0	0	
357	32	0	0	0	
358	29	0	0	0	
359	24	0	0	0	
360	22	0	0	0	
361	19	0	0	0	
362	14	0	0	0	
363	12	0	0	0	
364	11	0	0	0	
365	10	0	0	0	
366	8	0	0	0	
367	8	0	0	0	
368	7	0	0	0	
369	6	0	0	0	
370	6	0	0	0	
371	5	0	0	0	
372	5	0	0	0	
373	5	0	0	0	
374	4	0	0	0	
375	4	0	0	0	
376	4	0	0	0	
377	4	0	0	0	
378	4	0	0	0	
379	3	0	0	0	
380	3	0	0	0	
381	3	0	0	0	
382	2	0	0	0	
383	2	0	0	0	
384	2	0	0	0	
385	2	0	0	0	
386	2	0	0	0	
387	2	0	0	0	
388	2	0	0	0	
389	2	0	0	0	
390	2	0	0	0	
391	2	0	0	0	
392	2	0	0	0	
393	2	0	0	0	
394	2	0	0	0	
395	2	0	0	0	
